date,close,news_score,sma,rsi,signal,market_return,position,turnover,transaction_cost,strategy_return_gross,strategy_return,window,sma_window,rsi_threshold,strategy_equity,benchmark_equity
2021-09-23,146.83,0.05,149.84949999999998,46.44239855608285,0,0.006719232087761595,0,0.0,0.0,0.0,0.0,6,20,55,1.1270179140804946,1.5378492314943304
2021-09-24,146.92,0.2,149.8185,46.67895440055337,0,0.0006129537560441989,0,0.0,0.0,0.0,0.0,6,20,55,1.1270179140804946,1.5387918619570045
2021-09-27,145.37,-0.25,149.657,43.144579036265505,0,-0.010549959161448297,0,0.0,0.0,-0.0,-0.0,6,20,55,1.1270179140804946,1.5225576706553892
2021-09-28,141.91,0.08,149.09650000000002,36.50069854318768,0,-0.023801334525693107,0,0.0,0.0,-0.0,-0.0,6,20,55,1.1270179140804946,1.48631876620146
2021-09-29,142.83,0.0,148.6465,39.18246409718392,0,0.006482982171799101,0,0.0,0.0,0.0,0.0,7,20,55,1.1270179140804946,1.4959545442643545
2021-09-30,141.5,0.0714285714285714,148.096,36.76513112051263,0,-0.009311769236154954,0,0.0,0.0,-0.0,-0.0,7,20,55,1.1270179140804946,1.4820245607603875
2021-10-01,142.65,0.1052631578947368,147.546,40.20049843423881,0,0.008127208480565473,0,0.0,0.0,0.0,0.0,7,20,55,1.1270179140804946,1.4940692833390057
2021-10-04,139.14,-0.1785714285714286,146.78799999999998,34.109531157633015,0,-0.02460567823343862,0,0.0,0.0,-0.0,-0.0,7,20,55,1.1270179140804946,1.4573066952947018
2021-10-05,141.11,0.2424242424242424,146.00900000000001,39.63750295505297,0,0.01415840160988946,0,0.0,0.0,0.0,0.0,7,20,55,1.1270179140804946,1.477939828755465
2021-10-06,142.0,0.1764705882352941,145.3535,42.00475275764602,-1,0.006307136276663572,0,0.0,0.0,0.0,0.0,7,20,55,1.1270179140804946,1.4872613966641346
2021-10-07,143.29,0.0526315789473684,144.8145,45.35016857198178,0,0.009084507042253387,-1,1.0,0.0005,-0.009084507042253387,-0.009584507042253387,7,20,55,1.1162160029462445,1.5007724332958015
2021-10-08,142.9,0.0,144.51100000000002,44.51415105619067,0,-0.00272175308814282,0,1.0,0.0005,-0.0,-0.0005,7,20,55,1.1156578949447713,1.496687701290879
2021-10-11,142.81,0.125,144.174,44.311143587870696,0,-0.0006298110566830273,0,0.0,0.0,-0.0,-0.0,7,20,55,1.1156578949447713,1.4957450708282045
2021-10-12,141.51,-0.1515151515151515,143.8435,41.3758826334986,0,-0.009103003991317249,0,0.0,0.0,-0.0,-0.0,7,20,55,1.1156578949447713,1.4821292974784623
2021-10-13,140.91,-0.2307692307692308,143.4375,40.057004083098256,0,-0.004239983040067785,0,0.0,0.0,-0.0,-0.0,7,20,55,1.1156578949447713,1.475845094393966
2021-10-14,143.76,0.1290322580645161,143.18599999999998,48.460766770912315,0,0.020225675963380763,0,0.0,0.0,0.0,0.0,7,20,55,1.1156578949447713,1.5056950590453235
2021-10-15,144.84,0.0714285714285714,143.125,51.24993137557057,0,0.0075125208681137146,0,0.0,0.0,0.0,0.0,7,20,55,1.1156578949447713,1.5170066245974172
2021-10-18,146.55,0.1818181818181818,143.3055,55.368399347391296,0,0.011806130903065482,0,0.0,0.0,0.0,0.0,7,20,55,1.1156578949447713,1.5349166033882318
2021-10-19,148.76,0.3414634146341464,143.572,60.06414238732943,0,0.015080177413851814,0,0.0,0.0,0.0,0.0,7,20,55,1.1156578949447713,1.558063418082793
2021-10-20,149.26,0.25,143.7425,61.06228979576072,0,0.0033611185802635557,0,0.0,0.0,0.0,0.0,7,20,55,1.1156578949447713,1.5633002539865402
2021-10-21,149.48,-0.2941176470588235,143.875,61.518039315516255,0,0.001473938094600058,0,0.0,0.0,0.0,0.0,7,20,55,1.1156578949447713,1.5656044617841889
2021-10-22,148.69,-0.3125,143.9635,58.85411584186997,1,-0.005284987958255272,0,0.0,0.0,-0.0,-0.0,7,20,55,1.1156578949447713,1.5573302610562687
2021-10-25,148.64,-0.027027027027027,144.127,58.68091749145631,1,-0.00033627009213810233,1,1.0,0.0005,-0.00033627009213810233,-0.0008362700921381023,7,20,55,1.1147249036141713,1.556806577465894
2021-10-26,149.32,0.048780487804878,144.4975,60.38823651969618,0,0.00457481162540363,1,0.0,0.0,0.00457481162540363,0.00457481162540363,7,20,55,1.1198245600623524,1.5639286742949896
2021-10-27,148.85,-0.0833333333333333,144.7985,58.586323251089276,0,-0.0031476024645057388,0,1.0,0.0005,-0.0,-0.0005,7,20,55,1.1192646477823214,1.5590060485454675
2021-10-28,152.57,0.1097560975609756,145.352,66.98363934245612,1,0.024991602284178738,0,0.0,0.0,0.0,0.0,7,20,55,1.1192646477823214,1.5979681076693448
2021-10-29,149.8,-0.1512605042016807,145.7095,57.61542174394957,0,-0.0181556007078717,1,1.0,0.0005,-0.0181556007078717,-0.0186556007078717,7,20,55,1.0983840934268576,1.5689560367625868
2021-11-01,148.96,0.1428571428571428,146.2005,55.09881869750445,1,-0.005607476635514086,0,1.0,0.0005,-0.0,-0.0005,7,20,55,1.0978349013801443,1.5601581524442918
2021-11-02,150.02,0.0967741935483871,146.64600000000002,57.614767531530205,0,0.007116004296455536,1,1.0,0.0005,0.007116004296455536,0.0066160042964555354,7,20,55,1.1050981818044743,1.5712602445602355
2021-11-03,151.49,0.1428571428571428,147.1205,60.88781475834846,0,0.009798693507532263,0,1.0,0.0005,0.0,-0.0005,7,20,55,1.104545632713572,1.5866565421172514
2021-11-04,150.96,0.0344827586206896,147.504,59.11533582685631,0,-0.0034985807644069,0,0.0,0.0,-0.0,-0.0,7,20,55,1.104545632713572,1.5811054960592796
2021-11-05,151.28,0.2777777777777778,147.923,59.87483330426045,0,0.002119766825649183,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.5844570710376777
2021-11-08,150.44,0.5,148.30450000000002,56.8874146470547,0,-0.005552617662612391,0,0.0,0.0,-0.0,-0.0,7,20,55,1.104545632713572,1.5756591867193828
2021-11-09,150.81,0.1052631578947368,148.76950000000002,57.88420515673123,0,0.0024594522733316637,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.5795344452881557
2021-11-10,147.92,-0.1111111111111111,149.11999999999998,48.45964923687625,0,-0.01916318546515494,0,0.0,0.0,-0.0,-0.0,7,20,55,1.104545632713572,1.549265533764498
2021-11-11,147.87,0.4705882352941176,149.3255,48.31308687561156,0,-0.0003380205516494428,0,0.0,0.0,-0.0,-0.0,7,20,55,1.104545632713572,1.5487418501741235
2021-11-12,149.99,-0.037037037037037,149.583,54.58489863208117,0,0.01433691756272415,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.5709460344060107
2021-11-15,150.0,0.2307692307692308,149.75549999999998,54.61287516638368,0,6.667111140745696e-05,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.5710507711240858
2021-11-16,151.0,0.2068965517241379,149.8675,57.436552735481825,0,0.006666666666666599,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.5815244429315796
2021-11-17,153.49,0.2,150.079,63.52205978032634,0,0.01649006622516569,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.6076038857322397
2021-11-18,157.87,0.40625,150.4985,71.29629081475971,0,0.02853606098117134,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.653478568249063
2021-11-19,160.55,0.3636363636363636,151.09150000000002,74.83089134358609,0,0.016975992905555293,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.6815480086931467
2021-11-22,161.02,0.2173913043478261,151.7105,75.40294037935959,0,0.0029274369355341,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.6864706344426688
2021-11-23,161.41,-0.08,152.315,75.89257009514459,0,0.002422059371506524,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.6905553664475912
2021-11-24,161.94,0.05,152.9695,76.5750031594748,1,0.0032835635958119447,0,0.0,0.0,0.0,0.0,7,20,55,1.104545632713572,1.696106412505563
2021-11-26,156.81,0.0476190476190476,153.1815,59.12776187995883,0,-0.03167839940718786,1,1.0,0.0005,-0.03167839940718786,-0.03217839940718786,7,20,55,1.0690031221806497,1.6423764761331192
2021-11-29,160.24,0.1111111111111111,153.7035,64.88818587403514,0,0.021873604999681273,0,1.0,0.0005,0.0,-0.0005,7,20,55,1.0684686206195595,1.6783011704328235
2021-11-30,165.3,0.08,154.5205,71.31169083057546,0,0.03157763354967558,0,0.0,0.0,0.0,0.0,7,20,55,1.0684686206195595,1.7312979497787429
2021-12-01,164.77,0.0,155.25799999999998,69.86984569995124,0,-0.003206291591046573,0,0.0,0.0,-0.0,-0.0,7,20,55,1.0684686206195595,1.725746903720771
2021-12-02,163.76,-0.1333333333333333,155.87150000000003,67.08615505214274,0,-0.006129756630454675,0,0.0,0.0,-0.0,-0.0,7,20,55,1.0684686206195595,1.715168495195202
2021-12-03,161.84,-0.25,156.4155,62.02701603448736,1,-0.011724474841230959,0,0.0,0.0,-0.0,-0.0,7,20,55,1.0684686206195595,1.6950590453248138
