date,market_return,baseline_position,baseline_return,baseline_equity,hybrid_position,hybrid_return,hybrid_equity,benchmark_equity
2024-12-16,0.0117277233708137,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.3039006908014392
2024-12-17,0.0097195666029317,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.3165740404092925
2024-12-18,-0.0214218084267002,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.288370643536078
2024-12-19,0.0070147147752468,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2974081961252848
2024-12-20,0.0188158052764322,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.3218199761076252
2024-12-23,0.0030649534362843,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.3258712927855456
2024-12-24,0.011478042856583,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.3410897003064512
2024-12-26,0.0031758326878388,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.3453487768140084
2024-12-27,-0.0132422206779398,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.327533371422641
2024-12-30,-0.0132634297116476,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.30992572586091
2024-12-31,-0.0070578905630451,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.3006804134420664
2025-01-02,-0.0262359236482708,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2665558614241992
2025-01-03,-0.0020094320278859,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2640108035111468
2025-01-06,0.0067389875082182,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2725289565262612
2025-01-07,-0.0113877551020408,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2580377084090846
2025-01-08,0.0020230378597083,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.260582766322137
2025-01-10,-0.0241038318912236,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2301978912377347
2025-01-13,-0.010344099641123,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2174726016724722
2025-01-14,-0.004778156996587,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.211655326442638
2025-01-15,0.019675925925926,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.235495766893477
2025-01-16,-0.040400218606802,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.185581467823202
2025-01-17,0.0075352668010164,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1945151404975904
2025-01-21,-0.0319158187668493,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.1563912117592117
2025-01-22,0.0053449514911967,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.162572066690911
2025-01-23,-0.0007595049814592,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.161689087414954
2025-01-24,-0.0039345435035321,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.1571183711629414
2025-01-27,0.0317802316186373,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.19389186100868
2025-01-28,0.0365439832941789,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2375214252324374
2025-01-29,0.0046168051708219,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2432348205474535
2025-01-30,-0.0073947192513369,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.234041448086019
2025-01-31,-0.0066922008502041,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2257829948579506
2025-02-03,-0.0338559322033898,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.1842829688879717
2025-02-04,0.0210078505328714,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2091622084869955
2025-02-05,-0.0014175257731959,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2074481898924907
2025-02-06,0.0032262227384178,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2113436866981833
2025-02-07,-0.02396878483835,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.182309250506421
2025-02-10,8.786188112286375e-05,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1824131304212395
2025-02-11,0.0218317592795957,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2082272892536294
2025-02-12,0.0182701401427221,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2303017711525546
2025-02-13,0.0196732384852451,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2545057913052582
2025-02-14,0.0127106363598723,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2704513582298933
2025-02-18,-0.0005314799672935,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2697761387835733
2025-02-19,0.0016361925798666,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2718537370799428
2025-02-20,0.0039204475844325,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2768399729912294
2025-02-21,-0.0011389984948948,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.275385654183771
2025-02-24,0.0063123600081449,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2834363475822024
2025-02-25,-0.0002428166734116,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2831247078377468
2025-02-26,-0.0270401554404143,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2484288162883779
2025-02-27,-0.0127309036445332,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2325351893211518
2025-02-28,0.0191319005478296,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2561159299849445
2025-03-03,-0.0157542176645716,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2363268062120258
2025-03-04,-0.0088224173423517,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2254194151560867
2025-03-05,-0.000805323612936,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2244325559653113
2025-03-06,-0.0017392042080257,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.2223030177115328
2025-03-07,0.0158925763821016,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.2417285617825866
2025-03-10,-0.0484795248253649,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.1815301511452831
2025-03-11,-0.029189379286091,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.147042019425551
2025-03-12,-0.0174787176236189,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.1269931958655863
2025-03-13,-0.0336436537929761,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.0890770269568448
2025-03-14,0.018170545593285,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1088661507297635
2025-03-17,0.0023888706730994,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1115150885576344
2025-03-18,-0.0061214953271028,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.1047109541370246
2025-03-19,0.0119892801730219,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1179556432763798
2025-03-20,-0.0052964133060769,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.112034488131727
2025-03-21,0.0194768799626343,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1336934503713783
2025-03-24,0.0112704448618681,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1464706798940498
2025-03-25,0.0136818737824491,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1621565470316388
2025-03-26,-0.0099217877094972,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.1506258764867885
2025-03-27,0.0104726222182096,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.162675946605731
2025-03-28,-0.0265802993075719,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.1317716719472362
2025-03-31,0.0194125745754933,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1537422739313428
2025-04-01,0.0047719803718542,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.1592479094167216
2025-04-02,0.0031363412339262,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.162883706435368
2025-04-03,-0.0924561168430925,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.0553679945982513
2025-04-04,-0.0728874452482898,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,0.9784449176751738
2025-04-07,-0.0367342605372119,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,0.9425024671479832
2025-04-08,-0.0498181417392263,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,0.8955487456500346
2025-04-09,0.153288481614662,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.0328260530826436
2025-04-10,-0.042393764143827,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,0.9890406689866583
2025-04-11,0.0405944753702343,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.0291902560639974
2025-04-14,0.0220539994953319,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.0518880174518332
2025-04-15,-0.0018763578905788,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.049914299070282
2025-04-16,-0.0389334124863954,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.0090375525892141
2025-04-17,0.0139496576929014,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.0231132810471166
2025-04-21,-0.0193928317595695,0,-0.0,1.0533931101227665,0,-0.0,1.078601019399738,1.0032722173167887
2025-04-22,0.0340650238144544,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.0374487092920657
2025-04-23,0.0243316311204564,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.062691528592954
2025-04-24,0.0184261974584556,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.0822728925362357
2025-04-25,0.0043672313672793,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.086999428660476
2025-04-28,0.0041093272171253,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.0914662649976703
2025-04-29,0.0050918435328828,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.0970238404404584
2025-04-30,0.006107665356754,0,0.0,1.0533931101227665,0,0.0,1.078601019399738,1.10372409494625
