date,market_return,baseline_position,baseline_return,baseline_equity,earnings_position,earnings_return,earnings_equity,benchmark_equity
2022-02-25,0.0129654663881035,0.5,0.00648273319405175,1.0203484805079057,0.5,0.00648273319405175,1.0361142048732217,0.9283662780875153
2022-02-28,0.0016378525932667,0.5,0.00081892629663335,1.0211840707103235,0.5,0.00081892629663335,1.0369627060419078,0.9298868052035824
2022-03-01,-0.0116279069767443,-1.0,0.0108779069767443,1.0322924160376434,-1.0,0.0108779069767443,1.0482426898965849,0.9190741679337732
2022-03-02,0.0205882352941177,-1.0,-0.0205882352941177,1.0110393368839272,-1.0,-0.0205882352941177,1.0266612227516552,0.9379962831559392
2022-03-03,-0.0019812680115274,-1.0,0.0019812680115274,1.0130424767804913,-1.0,0.0019812680115274,1.0286953137909687,0.9361378611251907
2022-03-04,-0.018408229561451,0.5,-0.0099541147807255,1.002958535688868,0.5,-0.0099541147807255,1.0184555625630989,0.9189052204764324
2022-03-07,-0.0237175951461664,0.5,-0.0118587975730832,0.9910646534399378,0.5,-0.0118587975730832,1.0063779042094825,0.8971109984794736
2022-03-08,-0.0116760828625236,0.5,-0.0058380414312618,0.9852787769320963,0.5,-0.0058380414312618,1.0005026283092011,0.8866362561243459
2022-03-09,0.0349974593495934,0.5,0.0174987296747967,1.0025199039039452,0.5,0.0174987296747967,1.0180101533409074,0.9176662724559335
2022-03-10,-0.027186253451979,-1.0,0.026436253451979,1.0290227741742035,-1.0,0.026436253451979,1.0449225277713157,0.8927183645886136
2022-03-11,-0.0239086550592986,-1.0,0.0239086550592986,1.053625324730097,-1.0,0.0239086550592986,1.0699052200514905,0.8713746691445633
2022-03-14,-0.0265623990176435,-1.0,0.0265623990176435,1.0816121410206723,-1.0,0.0265623990176435,1.098324469417558,0.8482288674888784
2022-03-15,0.0296773336874252,-1.0,-0.0296773336874252,1.0495127765912313,-1.0,-0.0296773336874252,1.065729127641589,0.8734020386326526
2022-03-16,0.0290154104068605,0.5,0.013757705203430249,1.0639516639788071,0.5,0.013757705203430249,1.080391114806391,0.8987441572337677
2022-03-17,0.0064540384735884,-1.0,-0.0072040384735884,1.0562869152574654,-1.0,-0.0072040384735884,1.0726079356488025,0.9045446866024672
2022-03-18,0.020918939110945,0.5,0.0097094695554725,1.0665429009030016,0.5,0.0097094695554725,1.0830223897449427,0.923466801824633
2022-03-21,0.008537626539822,0.5,0.004268813269911,1.0710957733913056,0.5,0.004268813269911,1.0876456100938965,0.9313510165005356
2022-03-22,0.0208005804813158,0.5,0.0104002902406579,1.082235480310117,0.5,0.0104002902406579,1.0989574401178506,0.9507236582756103
2022-03-23,0.0082336216088141,1.0,0.0079836216088141,1.0908756388765461,1.0,0.0079836216088141,1.1077311004839425,0.9585515571323993
2022-03-24,0.0226778685153632,0.5,0.0110889342576816,1.1029722871193546,0.5,0.0110889342576816,1.1200146578323984,0.9802894633102445
2022-03-25,0.0037341299477222,0.5,0.0018670649738611,1.1050316080437745,0.5,0.0018670649738611,1.1221057979702482,0.9839499915526279
2022-03-28,0.00503663003663,0.5,0.002518315018315,1.107814425738024,0.5,0.002518315018315,1.1249316138534151,0.9889057836346237
2022-03-29,0.0191343963553531,0.5,0.00956719817767655,1.1184131058931488,0.5,0.00956719817767655,1.1356940575394843,1.0078278988567897
2022-03-30,-0.0066495306213678,0.5,-0.0033247653106839,1.114694644795661,0.5,-0.0033247653106839,1.1319181413334272,1.0011263163822728
2022-03-31,-0.0177757776902739,0.5,-0.00888788884513695,1.1047873626964477,0.5,-0.00888788884513695,1.1218577787114616,0.9833305175423787
2022-04-01,-0.001718114655518,0.5,-0.000859057327759,1.1038382870169077,0.5,-0.000859057327759,1.120894038565956,0.981641042968971
2022-04-04,0.0236934197693763,0.5,0.01184670988468815,1.116915138962808,0.5,0.01184670988468815,1.1341729450523235,1.0048994762628833
2022-04-05,-0.0189419412687738,1.0,-0.0191919412687738,1.0954793692136295,1.0,-0.0191919412687738,1.112405964502247,0.9858647294024903
2022-04-06,-0.0184508168627898,0.5,-0.0094754084313949,1.0850992547621634,0.5,-0.0094754084313949,1.1018654636470684,0.967674719828801
2022-04-07,0.001804108712099,0.5,0.0009020543560495,1.0860780732716675,0.5,0.0009020543560495,1.1028594061883317,0.9694205102213221
2022-04-08,-0.0119089113512256,1.0,-0.0121589113512256,1.0728725462582474,1.0,-0.0121589113512256,1.0894498364356224,0.9578757673030365
2022-04-11,-0.0255159033452878,0.5,-0.013007951672643901,1.0589166720256136,0.5,-0.013007951672643901,1.0752783256134981,0.9334347018077389
2022-04-12,0.0115233785822019,0.5,0.00576168929110095,1.0650178208749919,0.5,0.00576168929110095,1.0814737452271383,0.9441910232584343
2022-04-13,0.0163425981152331,0.5,0.00817129905761655,1.0737203999910525,0.5,0.00817129905761655,1.09031079062235,0.9596215576955577
2022-04-14,-0.0299882629107981,0.5,-0.01499413145539905,1.057620895167243,0.5,-0.01499413145539905,1.0739625273005182,0.9308441741285136
2022-04-18,-0.0013309940105269,0.5,-0.00066549700526345,1.0569170516288051,0.5,-0.00066549700526345,1.0732478084548347,0.9296052261080147
2022-04-19,0.0141152238444297,0.5,0.00705761192221485,1.0643763620131728,0.5,0.00705761192221485,1.0808223749832764,0.942726811961481
2022-04-20,-0.001015531660693,-1.0,0.00026553166069299993,1.0646589876361805,-1.0,0.00026553166069299993,1.0811093675434198,0.94176944303655
2022-04-21,-0.0048436285355498,-1.0,0.0048436285355498,1.0698158002893245,-1.0,0.0048436285355498,1.0863458597261033,0.9372078616883494
2022-04-22,-0.0278211753395024,-1.0,0.0278211753395024,1.0995793332501438,-1.0,0.0278211753395024,1.1165692783688856,0.9111336374387577
2022-04-25,0.0067371283762902,0.5,0.0026185641881450996,1.102458652314217,0.5,0.0026185641881450996,1.1194930866948054,0.9172720617221389
2022-04-26,-0.0373280943025539,0.5,-0.01866404715127695,1.0818823120450913,0.5,-0.01866404715127695,1.098598814939205,0.8830320437010769
2022-04-27,-0.0014668367346939,0.5,-0.00073341836734695,1.0810888396861296,0.5,-0.00073341836734695,1.0977930823899829,0.8817367798614643
2022-04-28,0.0451555214919843,0.5,0.02257776074599215,1.1054974048537252,0.5,0.02257776074599215,1.122578791952789,0.9215520639747716
2022-04-29,-0.0366047421168417,0.5,-0.01830237105842085,1.0852641811459711,0.5,-0.01830237105842085,1.1020329383601553,0.8878188883257319
2022-05-02,0.0019663812242309,-1.0,-0.0027163812242309,1.082316189900976,1.0,0.0017163812242309,1.1039244470040406,0.8895646787182532
2022-05-03,0.0096226892884272,0.5,0.004061344644213601,1.086711848962176,1.0,0.0096226892884272,1.1145471689554594,0.8981246832235186
2022-05-04,0.0410082768999249,0.5,0.02050413844996245,1.1089939391685113,1.0,0.0410082768999249,1.1602528278780122,0.934955228923806
2022-05-05,-0.0557161787736417,0.5,-0.02785808938682085,1.0780994868817124,0.5,-0.02810808938682085,1.1276403376807054,0.8828630962437362
2022-05-06,0.0032531734387957,0.5,0.00162658671939785,1.0798531091892638,0.5,0.00162658671939785,1.1294745424782342,0.8857352030185293
2022-05-09,-0.0331892166836215,0.5,-0.01659460834181075,1.0619333697755815,0.5,-0.01659460834181075,1.110731354813762,0.8563383454412358
2022-05-10,0.0161120610285412,0.5,0.0080560305142706,1.0704883374066156,0.5,0.0080560305142706,1.1196794405012986,0.870135721124065
2022-05-11,-0.0518413047699177,0.5,-0.02592065238495885,1.0427405813305461,0.5,-0.02592065238495885,1.0906566189414793,0.8250267500140803
2022-05-12,-0.0268941979522183,0.5,-0.01344709897610915,1.0287187455269886,0.5,-0.01344709897610915,1.0759904514376246,0.8028383172833263
2022-05-13,0.0319163860830529,0.5,0.01595819304152645,1.0451352378535452,0.5,0.01595819304152645,1.0931613147725054,0.8284620149800095
2022-05-16,-0.0106722860444566,0.5,-0.0053361430222283,1.039558246746788,0.5,-0.0053361430222283,1.0873280496505122,0.819620431379176
2022-05-17,0.025422564243507,0.5,0.0127112821217535,1.052772364903182,0.5,0.0127112821217535,1.1011493832485157,0.840457284451204
2022-05-18,-0.0564191905655321,0.5,-0.02820959528276605,1.0230740825643827,0.5,-0.02820959528276605,1.0700864048012078,0.7930393647575619
2022-05-19,-0.0246413861667377,-1.0,0.0238913861667377,1.0475167405481094,-1.0,0.0238913861667377,1.0956522523300896,0.7734977755251464
2022-05-20,0.0017473607571896,0.5,0.00012368037859479997,1.0476462978151648,0.5,0.00012368037859479997,1.095787763015466,0.7748493551838725
2022-05-23,0.0401191947089178,0.5,0.0200595973544589,1.0686616607192265,0.5,0.0200595973544589,1.1177688243274995,0.8059356873345738
2022-05-24,-0.0192159877017679,0.5,-0.00960799385088395,1.0583939660543609,0.5,-0.00960799385088395,1.1070293083366511,0.7904488370783367
2022-05-25,0.0011399259048161,0.5,0.00056996295240805,1.058997211404064,0.5,0.00056996295240805,1.107660274029633,0.7913498901841541
2022-05-26,0.0231995445488186,0.5,0.0115997722744093,1.0712813378955854,0.5,0.0115997722744093,1.1205088809657866,0.8097088472151842
2022-05-27,0.0407567116427873,1.0,0.040506711642787296,1.1146754221380213,1.0,0.040506711642787296,1.16589701110025,0.8427099172157473
2022-05-31,-0.0053461641272385,0.5,-0.00292308206361925,1.1114171344048125,0.5,-0.00292308206361925,1.1624889984590756,0.8382046516866603
2022-06-01,-0.0008734211233538,1.0,-0.0011234211233538001,1.1101685449191647,1.0,-0.0011234211233538001,1.1611830337625402,0.8374725460381838
2022-06-02,0.0168112433595588,0.5,0.0081556216797794,1.1192226595723165,0.5,0.0081556216797794,1.170653203286886,0.851551500816581
2022-06-03,-0.0385556510812777,1.0,-0.0388056510812777,1.0757904955626933,1.0,-0.0388056510812777,1.1252252435429548,0.8187193782733586
2022-06-06,0.0052276791855825,0.5,0.0023638395927912496,1.078333491729653,0.5,0.0023638395927912496,1.1278850955244497,0.8229993805259913
2022-06-07,0.0175858765567265,0.5,0.00879293827836325,1.0878152115659236,0.5,0.00879293827836325,1.1378025195544819,0.8374725460381838
2022-06-08,-0.0050433730078676,0.5,-0.0025216865039338,1.085072082628144,0.5,-0.0025216865039338,1.1349333382967794,0.8332488596046647
2022-06-09,-0.0359556636928901,0.5,-0.01797783184644505,1.0655648391853831,0.5,-0.01797783184644505,1.1145296975839554,0.8032888438362352
2022-06-10,-0.0386287156477845,0.5,-0.01931435782389225,1.0449841385967984,0.5,-0.01931435782389225,1.0930032721994645,0.7722588275046477
2022-06-13,-0.0382848392036753,0.5,-0.01914241960183765,1.0249806137385136,0.5,-0.01914241960183765,1.072080544936841,0.7426930224700135
2022-06-14,0.0066727327873823,0.5,0.00333636639369115,1.0284003246123756,0.5,0.00333636639369115,1.0756573984382982,0.7476488145520092
2022-06-15,0.0201114793612535,0.5,0.01005573968062675,1.0387416505641496,0.5,0.01005573968062675,1.0864739292225338,0.7626851382553376
2022-06-16,-0.0396514804696153,0.5,-0.01982574023480765,1.0181478284289893,0.5,-0.01982574023480765,1.064933779329877,0.7324435433913402
2022-06-17,0.0115331385514378,0.5,0.0057665692757189,1.024019048414548,0.5,0.0057665692757189,1.0710747937424359,0.7408909162583787
2022-06-21,0.0327607175433262,0.5,0.0163803587716631,1.0407928478165953,0.5,0.0163803587716631,1.088619383135222,0.7651630342963356
2022-06-22,-0.0038271877529992,-1.0,0.0030771877529991998,1.0439955628213056,-1.0,0.0030771877529991998,1.091969269368683,0.762234611702429
2022-06-23,0.0215736978204654,0.5,0.0100368489102327,1.0544739885482963,0.5,0.0100368489102327,1.1029291999399538,0.778678830883597
2022-06-24,0.0245172488609242,0.5,0.0122586244304621,1.0674003891456012,0.5,0.0122586244304621,1.1164495947754076,0.7977698935631037
2022-06-27,0.0,0.5,0.0,1.0674003891456012,0.5,0.0,1.1164495947754076,0.7977698935631037
2022-06-28,-0.0297896371593957,0.5,-0.01489481857969785,1.0515016539973785,0.5,-0.01489481857969785,1.0998202806078508,0.774004617897169
2022-06-29,0.0130238649592548,0.5,0.0065119324796274,1.058348961770426,0.5,0.0065119324796274,1.106982236014894,0.7840851495185014
2022-06-30,-0.0180277239100767,0.5,-0.00901386195503835,1.0488091503287693,0.5,-0.00901386195503835,1.097004050952776,0.7699498789209906
2022-07-01,0.0161644236395552,0.5,0.0080822118197776,1.0572858480402474,0.5,0.0080822118197776,1.1058702700597305,0.7823956749450939
2022-07-05,0.0189303966026055,1.0,0.0186803966026055,1.0770363670039613,1.0,0.0186803966026055,1.1265283652954767,0.7972067353719677
2022-07-06,0.0096072336818309,0.5,0.00455361684091545,1.081940777943029,0.5,0.00455361684091545,1.1316581438314552,0.8048656867714158
2022-07-07,0.0239994402462917,1.0,0.0237494402462917,1.1076362657988132,1.0,0.0237494402462917,1.1585343912976098,0.8241820127273769
2022-07-08,0.0047147249743764,0.5,0.0021073624871882,1.1099704569148068,0.5,0.0021073624871882,1.1609758432139476,0.8280678042462145
2022-07-11,-0.0147578890097931,0.5,-0.00737894450489655,1.1017800465111578,0.5,-0.00737894450489655,1.1524090668953464,0.8158472714985657
2022-07-12,0.0068337129840547,0.5,0.00341685649202735,1.1055446708158656,0.5,0.00341685649202735,1.156346683297039,0.8214225375908112
2022-07-13,-0.0025366790072672,1.0,-0.0027866790072672,1.102463872690107,1.0,-0.0027866790072672,1.1531243162695721,0.8193388522836085
2022-07-14,0.0204825073888239,0.5,0.00999125369441195,1.113478868931078,0.5,0.00999125369441195,1.1646454738546168,0.836120966379458
2022-07-15,0.011450124604297,1.0,0.011200124604297,1.1259499710073577,1.0,0.011200124604297,1.177689648281619,0.8456946556287681
2022-07-18,-0.020643270959579,0.5,-0.010571635479789501,1.1140468383453885,0.5,-0.010571635479789501,1.1652395426116644,0.8282367517035556
2022-07-19,0.0267219691303461,0.5,0.01336098456517305,1.128931600957401,0.5,0.01336098456517305,1.1808082901552281,0.8503688686151962
2022-07-20,0.0135099337748343,1.0,0.013259933774834299,1.1439011592224138,1.0,0.013259933774834299,1.1964657298834618,0.8618572957143683
2022-07-21,0.0150940930475693,0.5,0.00729704652378465,1.152248259199871,0.5,0.00729704652378465,1.2051963959785355,0.8748662499296075
2022-07-22,-0.0081107177341486,0.5,-0.0040553588670743,1.147575479004854,0.5,-0.0040553588670743,1.200308892087538,0.8677704567212953
2022-07-25,-0.0073982737361283,0.5,-0.00369913686806415,1.143330440241581,0.5,-0.00369913686806415,1.1958687852117518,0.8613504533423461
2022-07-26,-0.0088264138607387,0.5,-0.00441320693036935,1.1382846864190046,0.5,-0.00441320693036935,1.1905911688010429,0.8537478177620116
2022-07-27,0.0342348284960423,1.0,0.0339848284960423,1.1769690962666257,1.0,0.0339848284960423,1.2310532054816488,0.8829757278819644
2022-07-28,0.0035716563556349,1.0,0.0035716563556349,1.1811728254196923,1.0,0.0035716563556349,1.235450104487132,0.8861294137523255
2022-07-29,0.0327931363203051,1.0,0.0327931363203051,1.2199071869015201,1.0,0.0327931363203051,1.2759643881805136,0.9151883764149376
2022-08-01,-0.0061534674789244,0.5,-0.0033267337394622,1.2158488805038423,0.5,-0.0033267337394622,1.2717195944000013,0.9095567945035786
2022-08-02,-0.0092873506284441,0.5,-0.00464367531422205,1.210202873071622,0.5,-0.00464367531422205,1.2658141415128734,0.9011094216365402
2022-08-03,0.0382476095244046,0.5,0.0191238047622023,1.2333465565389,0.5,0.0191238047622023,1.2900213240204002,0.9355747029340566
2022-08-04,-0.0019262023716366,0.5,-0.0009631011858183,1.2321587190077723,0.5,-0.0009631011858183,1.2887789029535053,0.9337725967224219
2022-08-05,-0.0027742596948314,0.5,-0.0013871298474157,1.230449554871883,0.5,-0.0013871298474157,1.2869911992704988,0.9311820690431968
2022-08-08,-0.0029029331720592,1.0,-0.0031529331720592003,1.226570029653782,1.0,-0.0031529331720592003,1.2829334020261705,0.9284789097257445
2022-08-09,0.0003032692424334,0.5,-9.83653787833e-05,1.2264493776282108,0.5,-9.83653787833e-05,1.2828072057961264,0.9287604888213125
2022-08-10,0.0261945185544507,0.5,0.01309725927722535,1.2425125031173991,0.5,0.01309725927722535,1.2996084643731314,0.9530889226783831
2022-08-11,-0.0044315764594659,0.5,-0.00221578822973295,1.2397593585376956,0.5,-0.00221578822973295,1.2967288072345122,0.9488652362448639
2022-08-12,0.0214256038934059,0.5,0.01071280194670295,1.2530406550072812,0.5,0.01071280194670295,1.3106204061249997,0.9691952469448694
2022-08-15,0.0063335270191748,0.5,0.0031667635095874,1.2570087384295876,0.5,0.0031667635095874,1.314770831002037,0.9753336712282505
2022-08-16,-0.0009238408684103,0.5,-0.00046192043420515,1.2564281004073325,0.5,-0.00046192043420515,1.3141635114889003,0.9744326181224332
2022-08-17,0.0087846038259262,0.5,0.0043923019129631,1.2619467119562522,0.5,0.0043923019129631,1.3199357143943593,0.9829926226276989
2022-08-18,-0.0022916069894013,1.0,-0.0025416069894012997,1.258739339372892,1.0,-0.0025416069894012997,1.3165809565570943,0.9807399898631554
2022-08-19,-0.0151019236290553,1.0,-0.0151019236290553,1.239729954000795,1.0,-0.0151019236290553,1.2966980514997004,0.9659289294362815
2022-08-22,-0.0230293843283583,1.0,-0.0230293843283583,1.2111797364267327,1.0,-0.0230293843283583,1.2668358937138804,0.9436841808864137
2022-08-23,-0.002029002804798,0.5,-0.001264501402399,1.209648197951464,0.5,-0.001264501402399,1.2652339779496697,0.9417694430365516
2022-08-24,0.0017939364946482,0.5,0.0008969682473241,1.2107332139754592,0.5,0.0008969682473241,1.266368852653326,0.9434589176099594
2022-08-25,0.0149227004118666,0.5,0.0074613502059333,1.2197669184908853,0.5,0.0074613502059333,1.2758176741528586,0.9575378723883567
2022-08-26,-0.0376992295477268,0.5,-0.0188496147738634,1.1967747819634296,0.5,-0.0188496147738634,1.251769002473391,0.9214394323365462
2022-08-29,-0.0136902579146803,-1.0,0.012940257914680299,1.2122613563078215,-1.0,0.012940257914680299,1.2679672162149986,0.9088246888551024
2022-08-30,-0.0153054901474779,0.5,-0.00840274507373895,1.202075033168022,0.5,-0.00840274507373895,1.2573128109352856,0.8949146815340459
2022-08-31,-0.010634950600969,0.5,-0.0053174753004845,1.1956830288698217,0.5,-0.0053174753004845,1.2506270811181543,0.8853973081038494
2022-09-01,0.0047067803078488,0.5,0.0023533901539244,1.1984969375371783,0.5,0.0023533901539244,1.253570294577089,0.8895646787182551
2022-09-02,-0.0136110407698152,0.5,-0.0068055203849076,1.1903405421975197,0.5,-0.0068055203849076,1.2450390963834301,0.8774567776088333
2022-09-06,-0.0082151338168281,0.5,-0.00410756690841405,1.1854511387766455,0.5,-0.00410756690841405,1.2399250149914438,0.870248352762294
2022-09-07,0.0092538665631269,0.5,0.00462693328156345,1.1909361421043183,0.5,0.00462693328156345,1.2456620653099506,0.8783015148955373
2022-09-08,-0.0096178507309566,0.5,-0.0048089253654783,1.185209019081888,0.5,-0.0048089253654783,1.2396717694072674,0.869854142028499
2022-09-09,0.0188398290819629,0.5,0.00941991454098145,1.19637358675484,0.5,0.00941991454098145,1.2513493715339512,0.8862420453905534
2022-09-12,0.0385079748363728,0.5,0.0192539874181864,1.2194085487416682,0.5,0.0192539874181864,1.2754428365892212,0.9203694317733884
2022-09-13,-0.0586795569968794,0.5,-0.0293397784984397,1.1836313720224838,0.5,-0.0293397784984397,1.2380216262762718,0.8663625612434563
2022-09-14,0.0095553822152885,-1.0,-0.0103053822152885,1.1714335983317858,-1.0,-0.0103053822152885,1.2252633402267017,0.8746409866531538
2022-09-15,-0.0189298821711415,-1.0,0.0189298821711415,1.1936086983195229,-1.0,0.0189298821711415,1.2484574308858123,0.8580841358337588
2022-09-16,-0.0109601627616986,-1.0,0.0109601627616986,1.2066908439268842,-1.0,0.0109601627616986,1.262140727529373,0.8486793940417893
2022-09-19,0.0250829462508295,0.5,0.01179147312541475,1.2209195065837322,0.5,0.01179147312541475,1.277023225998527,0.869966773666726
2022-09-20,0.0156654583117556,0.5,0.0078327291558778,1.2304826383999303,0.5,0.0078327291558778,1.2870258030535386,0.8835952018922147
2022-09-21,-0.0202676864244741,0.5,-0.01013384321223705,1.2180131202670057,0.5,-0.01013384321223705,1.2739832853552906,0.8656867714140934
2022-09-22,-0.006375227686703,0.5,-0.0031876138433515,1.2141305647834588,0.5,-0.0031876138433515,1.2699223185986936,0.8601678211409618
2022-09-23,-0.0151237396883593,-1.0,0.0143737396883593,1.2315821614693367,-1.0,0.0143737396883593,1.288175851430669,0.8471588669257226
2022-09-26,0.0022601874626071,0.5,0.00038009373130355,1.2320502781284965,0.5,0.00038009373130355,1.2886654789966145,0.8490736047755846
2022-09-27,0.006566293029117,0.5,0.0032831465145585,1.2360952797048947,0.5,0.0032831465145585,1.292896356572414,0.8546488708678298
2022-09-28,-0.0126515550869793,0.5,-0.00632577754348965,1.228276015942924,0.5,-0.00632577754348965,1.2847177818339488,0.8438362335980207
2022-09-29,-0.0491190603310198,0.5,-0.0245595301655099,1.1981101340778013,0.5,-0.0245595301655099,1.2531657167168309,0.8023877907304191
2022-09-30,-0.0300393037619315,0.5,-0.01501965188096575,1.1801149369488955,0.5,-0.01501965188096575,1.234343603902583,0.7782846201498029
2022-10-03,0.030752532561505,0.5,0.0153762662807525,1.198260698461315,0.5,0.0153762662807525,1.2533231998381327,0.8022188432730784
2022-10-04,0.0256230256230256,0.5,0.0128115128115128,1.2136122307511845,0.5,0.0128115128115128,1.269380166069825,0.8227741172495384
2022-10-05,0.002053388090349,0.5,0.0010266940451745,1.2148582392016476,0.5,0.0010266940451745,1.2706834311273913,0.824463591822946
2022-10-06,-0.0066256830601092,0.5,-0.0033128415300546,1.2108336063736913,0.5,-0.0033128415300546,1.2664738582852002,0.819000957368928
2022-10-07,-0.0367186962799972,-1.0,0.0359686962799972,1.2543857126069604,-1.0,0.0359686962799972,1.312027271840417,0.7889283099622714
2022-10-10,0.0023556285245198,0.5,0.0004278142622598999,1.2549223567051886,0.5,0.0004278142622598999,1.312588575819784,0.7907867319930197
2022-10-11,-0.010254949437402,0.5,-0.005127474718701,1.24848777404725,0.5,-0.005127474718701,1.3058583110812123,0.7826772540406629
2022-10-12,-0.0046049791336881,0.5,-0.00230248956684405,1.2456131439731737,0.5,-0.00230248956684405,1.3028515859441712,0.7790730416173933
2022-10-13,0.0336128379355211,0.5,0.01680641896776055,1.2665474403425363,0.5,0.01680641896776055,1.3247478555503602,0.8052598975052123
2022-10-14,-0.0322400167843905,0.5,-0.01612000839219525,1.246130684975101,0.5,-0.01612000839219525,1.3033929090013456,0.7792983048938478
