window,sma_window,rsi_threshold,observations,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,positive_day_rate,exposure,active_days,active_day_hit_rate,total_turnover,estimated_cost
4,20,60,132,-0.01270161568208994,-0.024108486946179286,0.10024810666885291,-0.5931271006407245,-0.3426184121295501,0.07232126467229794,0.03787878787878788,0.08333333333333333,11,0.45454545454545453,16.0,0.008
4,30,40,132,0.045178513103742546,0.08801869390742989,0.13870127545546476,0.3881430934427332,0.33782711638895685,0.06437922305208077,0.08333333333333333,0.1590909090909091,21,0.5238095238095238,34.0,0.017
4,30,45,132,0.045178513103742546,0.08801869390742989,0.13870127545546476,0.3881430934427332,0.33782711638895685,0.06437922305208077,0.08333333333333333,0.1590909090909091,21,0.5238095238095238,34.0,0.017
4,30,50,132,0.05063226448567182,0.09888286302772031,0.13536378873636584,0.4677728727254085,0.38807914787437814,0.05949714497520886,0.06818181818181818,0.13636363636363635,18,0.5,30.0,0.015
4,30,55,132,0.042407617720511714,0.08251861504696101,0.12052011864798161,0.38517397459086705,0.30967965155496896,0.051077751493557866,0.05303030303030303,0.11363636363636363,15,0.4666666666666667,24.0,0.012
4,30,60,132,-0.01270161568208994,-0.024108486946179286,0.10024810666885291,-0.5931271006407245,-0.3426184121295501,0.07232126467229794,0.03787878787878788,0.08333333333333333,11,0.45454545454545453,16.0,0.008
5,10,40,132,0.0037934043708858223,0.007254439482847541,0.1520170010348524,-0.14067183325860497,-0.14377284535042903,0.10437930099491366,0.13636363636363635,0.2727272727272727,36,0.5,50.0,0.025
5,10,45,132,0.00031224872669510795,0.0005961958115106025,0.15183416263743152,-0.18470617396390826,-0.1884346109861525,0.10748531368419789,0.12878787878787878,0.25757575757575757,34,0.5,50.0,0.025
5,10,50,132,0.029245701596842144,0.056574262537147924,0.1416483388302881,0.17579530191485143,0.16768416428710817,0.06341892068797883,0.09848484848484848,0.19696969696969696,26,0.5,40.0,0.02
5,10,55,132,-0.00829482722383168,-0.015775858115696262,0.09702236454677861,-0.5280474173630834,-0.37788749317646175,0.05107775149355798,0.07575757575757576,0.15151515151515152,20,0.5,30.0,0.015
5,10,60,132,-0.06488602463949511,-0.12021252941634408,0.07262895068594716,-2.2771871304332856,-1.0193350801280803,0.06915942907872463,0.045454545454545456,0.09848484848484848,13,0.46153846153846156,18.0,0.009
5,20,40,132,0.06789976878464166,0.13361948953084624,0.14553924214639108,0.658663077355223,0.6758780427140071,0.06518142521437753,0.12878787878787878,0.23484848484848486,31,0.5483870967741935,48.0,0.024
5,20,45,132,0.06789976878464166,0.13361948953084624,0.14553924214639108,0.658663077355223,0.6758780427140071,0.06518142521437753,0.12878787878787878,0.23484848484848486,31,0.5483870967741935,48.0,0.024
5,20,50,132,0.047246304679105844,0.09213179712185693,0.1436132787858204,0.40585578707282205,0.3928832910226239,0.0634189206879795,0.10606060606060606,0.20454545454545456,27,0.5185185185185185,42.0,0.021
5,20,55,132,0.008593647180827446,0.01647012243967172,0.10002114051386458,-0.1870040572346589,-0.1400068093879183,0.05107775149355798,0.08333333333333333,0.1590909090909091,21,0.5238095238095238,32.0,0.016
5,20,60,132,-0.06488602463949511,-0.12021252941634408,0.07262895068594716,-2.2771871304332856,-1.0193350801280803,0.06915942907872463,0.045454545454545456,0.09848484848484848,13,0.46153846153846156,18.0,0.009
5,30,40,132,0.03886413390636467,0.07550433304902593,0.10785674437166315,0.35754280011827544,0.3002972041820811,0.05107775149355798,0.10606060606060606,0.1893939393939394,25,0.56,38.0,0.019
5,30,45,132,0.03886413390636467,0.07550433304902593,0.10785674437166315,0.35754280011827544,0.3002972041820811,0.05107775149355798,0.10606060606060606,0.1893939393939394,25,0.56,38.0,0.019
5,30,50,132,0.02607319057285795,0.05036554714711672,0.10640286104576528,0.13864712366931722,0.11343157128788263,0.05107775149355798,0.09848484848484848,0.18181818181818182,24,0.5416666666666666,36.0,0.018
5,30,55,132,0.008593647180827446,0.01647012243967172,0.10002114051386458,-0.1870040572346589,-0.1400068093879183,0.05107775149355798,0.08333333333333333,0.1590909090909091,21,0.5238095238095238,32.0,0.016
5,30,60,132,-0.06488602463949511,-0.12021252941634408,0.07262895068594716,-2.2771871304332856,-1.0193350801280803,0.06915942907872463,0.045454545454545456,0.09848484848484848,13,0.46153846153846156,18.0,0.009
6,10,40,132,-0.027539901154604696,-0.051917465744116376,0.12466207651999256,-0.6864583505983021,-0.5913492611925538,0.0740549594109361,0.14393939393939395,0.26515151515151514,35,0.5428571428571428,50.0,0.025
6,10,45,132,-0.030912392891555007,-0.05818456597834876,0.12442531381514726,-0.7412922470328597,-0.6370041240326287,0.07726613692039319,0.13636363636363635,0.25,33,0.5454545454545454,50.0,0.025
6,10,50,132,-0.01584206601864213,-0.030026054411900427,0.11518918466254417,-0.5546242924324226,-0.42526825362003695,0.051283617531626136,0.10606060606060606,0.1893939393939394,25,0.56,40.0,0.02
6,10,55,132,0.02088379282710262,0.04024728322853188,0.10277437092821876,0.045649022807662476,0.03405027873136705,0.051077751493557866,0.09848484848484848,0.1590909090909091,21,0.6190476190476191,32.0,0.016
6,10,60,132,-0.05776621611505106,-0.10738011928992841,0.0661650161036176,-2.287703299342015,-0.8892966503569508,0.06755199910555831,0.030303030303030304,0.06818181818181818,9,0.4444444444444444,14.0,0.007
6,20,40,132,-0.0026381324048309063,-0.00503039466183397,0.12228204280307772,-0.3075944582473931,-0.27175081331461426,0.053237562574457,0.13636363636363635,0.24242424242424243,32,0.5625,52.0,0.026
6,20,45,132,-0.0026381324048309063,-0.00503039466183397,0.12228204280307772,-0.3075944582473931,-0.27175081331461426,0.053237562574457,0.13636363636363635,0.24242424242424243,32,0.5625,52.0,0.026
6,20,50,132,-0.012834525504322736,-0.024359276952155118,0.11921831312126398,-0.48310728939283515,-0.3897797002728409,0.051283617531626136,0.11363636363636363,0.20454545454545456,27,0.5555555555555556,44.0,0.022
6,20,55,132,0.03826917134340779,0.07432874114069099,0.10554104963747724,0.3526551959682643,0.27426075080504086,0.051077751493557866,0.10606060606060606,0.16666666666666666,22,0.6363636363636364,34.0,0.017
6,20,60,132,-0.05776621611505106,-0.10738011928992841,0.0661650161036176,-2.287703299342015,-0.8892966503569508,0.06755199910555831,0.030303030303030304,0.06818181818181818,9,0.4444444444444444,14.0,0.007
6,30,40,132,0.0026456183840584124,0.005056799289151481,0.12328149002450149,-0.2222783945188898,-0.1860997630150347,0.06021690741799601,0.12121212121212122,0.2196969696969697,29,0.5517241379310345,44.0,0.022
6,30,45,132,0.0026456183840584124,0.005056799289151481,0.12328149002450149,-0.2222783945188898,-0.1860997630150347,0.06021690741799601,0.12121212121212122,0.2196969696969697,29,0.5517241379310345,44.0,0.022
6,30,50,132,0.006748498329168573,0.012923008859882623,0.12317549695015109,-0.15927787506971183,-0.12991490790036783,0.0563712643187696,0.12121212121212122,0.21212121212121213,28,0.5714285714285714,42.0,0.021
6,30,55,132,0.03826917134340779,0.07432874114069099,0.10554104963747724,0.3526551959682643,0.27426075080504086,0.051077751493557866,0.10606060606060606,0.16666666666666666,22,0.6363636363636364,34.0,0.017
6,30,60,132,-0.05776621611505106,-0.10738011928992841,0.0661650161036176,-2.287703299342015,-0.8892966503569508,0.06755199910555831,0.030303030303030304,0.06818181818181818,9,0.4444444444444444,14.0,0.007
7,10,40,132,-0.09431684156215447,-0.17231739099041077,0.0931920353380222,-2.411195752450907,-1.6406846351015003,0.0988284727865848,0.07575757575757576,0.17424242424242425,23,0.43478260869565216,42.0,0.021
7,10,45,132,-0.06495476730784555,-0.12033599664737982,0.0831847439347239,-1.9802416723548748,-1.374464490730848,0.06961266475108052,0.07575757575757576,0.16666666666666666,22,0.45454545454545453,40.0,0.02
7,10,50,132,-0.06184902146582849,-0.11474959899495396,0.08184389792812892,-1.9367165015751768,-1.2760178840239158,0.06184902146582849,0.06818181818181818,0.15151515151515152,20,0.45,36.0,0.018
7,10,55,132,-0.06100367419141184,-0.1132261321749336,0.07941092197508,-1.97685128659967,-1.1689279849082639,0.061277856560397304,0.06060606060606061,0.12878787878787878,17,0.47058823529411764,30.0,0.015
7,10,60,132,-0.08152857691250237,-0.14986290797081214,0.06284056253060676,-3.187687597712341,-1.3623116723026083,0.08152857691250237,0.015151515151515152,0.06818181818181818,9,0.2222222222222222,18.0,0.009
7,20,40,132,-0.062097312906531754,-0.11519682752946525,0.08870869812638212,-1.7860076390328619,-1.3297153969856124,0.062097312906531754,0.08333333333333333,0.18181818181818182,24,0.4583333333333333,44.0,0.022
7,20,45,132,-0.062097312906531754,-0.11519682752946525,0.08870869812638212,-1.7860076390328619,-1.3297153969856124,0.062097312906531754,0.08333333333333333,0.18181818181818182,24,0.4583333333333333,44.0,0.022
7,20,50,132,-0.05898207605080186,-0.1095777930495846,0.08745079933754928,-1.74060094227123,-1.2360909267525348,0.061277856560397304,0.07575757575757576,0.16666666666666666,22,0.45454545454545453,40.0,0.02
7,20,55,132,-0.04501281738253404,-0.08417289960115215,0.08321353789445558,-1.4956164163372243,-0.9401422156948837,0.06127785656039764,0.06818181818181818,0.13636363636363635,18,0.5,32.0,0.016
7,20,60,132,-0.08152857691250237,-0.14986290797081214,0.06284056253060676,-3.187687597712341,-1.3623116723026083,0.08152857691250237,0.015151515151515152,0.06818181818181818,9,0.2222222222222222,18.0,0.009
7,30,40,132,-0.08873909593093954,-0.16255880985348048,0.10520589423483696,-2.0132338034327475,-1.5199510857214238,0.10006588642131653,0.08333333333333333,0.20454545454545456,27,0.4074074074074074,46.0,0.023
7,30,45,132,-0.08873909593093954,-0.16255880985348048,0.10520589423483696,-2.0132338034327475,-1.5199510857214238,0.10006588642131653,0.08333333333333333,0.20454545454545456,27,0.4074074074074074,46.0,0.023
7,30,50,132,-0.07524756646852238,-0.13872952767657765,0.10432266261573603,-1.7623833836328355,-1.2638618654818001,0.0867420539674435,0.08333333333333333,0.1893939393939394,25,0.44,42.0,0.021
7,30,55,132,-0.046294139545270285,-0.0865173224228093,0.08321406887938365,-1.526398094496971,-0.9875565579649822,0.06253735564994944,0.06818181818181818,0.14393939393939395,19,0.47368421052631576,34.0,0.017
7,30,60,132,-0.08152857691250237,-0.14986290797081214,0.06284056253060676,-3.187687597712341,-1.3623116723026083,0.08152857691250237,0.015151515151515152,0.06818181818181818,9,0.2222222222222222,18.0,0.009
8,10,40,132,-0.1311761918203892,-0.23543381020252852,0.09249667736503123,-3.2864745025907527,-1.7953109703172745,0.13765167049907645,0.05303030303030303,0.13636363636363635,18,0.3888888888888889,32.0,0.016
8,10,45,132,-0.10300909063051789,-0.18741635015130453,0.0826354047802101,-2.9528460477438183,-1.5613252251832304,0.10969450308574102,0.05303030303030303,0.12878787878787878,17,0.4117647058823529,30.0,0.015
8,10,50,132,-0.10880986026825201,-0.19741896443873475,0.08193064041798712,-3.129996561545675,-1.6179245276538663,0.11545203868711995,0.045454545454545456,0.12121212121212122,16,0.375,28.0,0.014
8,10,55,132,-0.10880986026825201,-0.19741896443873475,0.08193064041798712,-3.129996561545675,-1.6179245276538663,0.11545203868711995,0.045454545454545456,0.12121212121212122,16,0.375,28.0,0.014
8,10,60,132,-0.0990175481724509,-0.18049923763827724,0.07450076563017913,-3.170143025328491,-1.3273223813281616,0.0990175481724509,0.015151515151515152,0.06818181818181818,9,0.2222222222222222,18.0,0.009
8,20,40,132,-0.09752605762278765,-0.177907405960821,0.0832574130476441,-2.7905457508471563,-1.5073673753431145,0.10425233597395178,0.06060606060606061,0.13636363636363635,18,0.4444444444444444,32.0,0.016
8,20,45,132,-0.09752605762278765,-0.177907405960821,0.0832574130476441,-2.7905457508471563,-1.5073673753431145,0.10425233597395178,0.06060606060606061,0.13636363636363635,18,0.4444444444444444,32.0,0.016
8,20,50,132,-0.10336228560359051,-0.18802707195244917,0.0825649893314411,-2.964532746545179,-1.566168893153133,0.11004506564186556,0.05303030303030303,0.12878787878787878,17,0.4117647058823529,30.0,0.015
8,20,55,132,-0.10336228560359051,-0.18802707195244917,0.0825649893314411,-2.964532746545179,-1.566168893153133,0.11004506564186556,0.05303030303030303,0.12878787878787878,17,0.4117647058823529,30.0,0.015
8,20,60,132,-0.0990175481724509,-0.18049923763827724,0.07450076563017913,-3.170143025328491,-1.3273223813281616,0.0990175481724509,0.015151515151515152,0.06818181818181818,9,0.2222222222222222,18.0,0.009
8,30,40,132,-0.11561861607536583,-0.20908442024332619,0.08699861559028788,-3.1109374834323797,-1.966037653547264,0.12221004778052469,0.06060606060606061,0.17424242424242425,23,0.34782608695652173,40.0,0.02
8,30,45,132,-0.11561861607536583,-0.20908442024332619,0.08699861559028788,-3.1109374834323797,-1.966037653547264,0.12221004778052469,0.06060606060606061,0.17424242424242425,23,0.34782608695652173,40.0,0.02
8,30,50,132,-0.11433101389636391,-0.2068846052669947,0.08357150682719251,-3.2087623765322837,-1.8337350405211688,0.12093204230039112,0.05303030303030303,0.15151515151515152,20,0.35,34.0,0.017
8,30,55,132,-0.10456531931578372,-0.190105638815401,0.08255059407059884,-2.996088401448372,-1.6278483725361488,0.11123913295709809,0.05303030303030303,0.13636363636363635,18,0.3888888888888889,32.0,0.016
8,30,60,132,-0.0990175481724509,-0.18049923763827724,0.07450076563017913,-3.170143025328491,-1.3273223813281616,0.0990175481724509,0.015151515151515152,0.06818181818181818,9,0.2222222222222222,18.0,0.009
9,10,40,132,-0.047253004958182965,-0.08826987720409907,0.10688155965977245,-1.185376849088031,-0.71543034582949,0.1172642609179968,0.05303030303030303,0.12121212121212122,16,0.4375,28.0,0.014
9,10,45,132,-0.016365130149690987,-0.03101000182241731,0.0980387860648704,-0.6805121296114995,-0.411315225392181,0.09450598076595162,0.05303030303030303,0.11363636363636363,15,0.4666666666666667,26.0,0.013
9,10,50,132,-0.04002385898300054,-0.0750173940828257,0.09400470034276144,-1.208097391423764,-0.6735058804777817,0.1003617393461751,0.03787878787878788,0.09848484848484848,13,0.38461538461538464,22.0,0.011
9,10,55,132,-0.03389660435568498,-0.06371361690664323,0.09380093407664879,-1.0814676611792768,-0.5465866053818009,0.1003617393461751,0.03787878787878788,0.08333333333333333,11,0.45454545454545453,18.0,0.009
9,10,60,132,-0.03612231456161319,-0.06782724731726952,0.09161535096164725,-1.1575107789078025,-0.4910984652308041,0.09412984859478324,0.022727272727272728,0.05303030303030303,7,0.42857142857142855,12.0,0.006
9,20,40,132,0.014650010554050352,0.028154362548159728,0.10483528358817225,-0.06459379650633208,-0.044152542374231045,0.088970970830062,0.07575757575757576,0.14393939393939395,19,0.5263157894736842,30.0,0.015
9,20,45,132,0.014650010554050352,0.028154362548159728,0.10483528358817225,-0.06459379650633208,-0.044152542374231045,0.088970970830062,0.07575757575757576,0.14393939393939395,19,0.5263157894736842,30.0,0.015
9,20,50,132,-0.009754705256875051,-0.018540022762322916,0.10118387267864719,-0.5299457090480133,-0.33803746498452625,0.09486252388405914,0.06060606060606061,0.12878787878787878,17,0.47058823529411764,26.0,0.013
9,20,55,132,-0.003434251231877683,-0.006546062206669645,0.10096581353410358,-0.41100845152438537,-0.2410062946616765,0.09486252388405914,0.06060606060606061,0.11363636363636363,15,0.5333333333333333,22.0,0.011
9,20,60,132,-0.03612231456161319,-0.06782724731726952,0.09161535096164725,-1.1575107789078025,-0.4910984652308041,0.09412984859478324,0.022727272727272728,0.05303030303030303,7,0.42857142857142855,12.0,0.006
9,30,40,132,-0.027781876562828045,-0.052367787648814335,0.10735240148277538,-0.8202001792100854,-0.5870842705873222,0.09247994310839647,0.06818181818181818,0.1590909090909091,21,0.42857142857142855,34.0,0.017
9,30,45,132,-0.027781876562828045,-0.052367787648814335,0.10735240148277538,-0.8202001792100854,-0.5870842705873222,0.09247994310839647,0.06818181818181818,0.1590909090909091,21,0.42857142857142855,34.0,0.017
9,30,50,132,-0.011083333814194463,-0.021052458972363963,0.10119148129603492,-0.5552267964427409,-0.36659967440984703,0.09486252388405947,0.06060606060606061,0.13636363636363635,18,0.4444444444444444,28.0,0.014
9,30,55,132,-0.004771360047328699,-0.00908920171740668,0.10097466875957571,-0.43634771032370256,-0.2662783715428545,0.09486252388405947,0.06060606060606061,0.12121212121212122,16,0.5,24.0,0.012
9,30,60,132,-0.03612231456161319,-0.06782724731726952,0.09161535096164725,-1.1575107789078025,-0.4910984652308041,0.09412984859478324,0.022727272727272728,0.05303030303030303,7,0.42857142857142855,12.0,0.006
10,10,40,132,0.14457423454145024,0.2940666979209148,0.12088017713961713,1.8624744125644752,1.605540604259378,0.05165762999917445,0.11363636363636363,0.16666666666666666,22,0.6818181818181818,38.0,0.019
10,10,45,132,0.1249430592336962,0.25202456540555795,0.11871142612223724,1.6158599668604556,1.367956018247487,0.05165762999917445,0.10606060606060606,0.1590909090909091,21,0.6666666666666666,36.0,0.018
10,10,50,132,0.030906495666952027,0.05983144257177875,0.10382678212329524,0.22586527465127984,0.1526543005379377,0.05165762999917445,0.06818181818181818,0.12121212121212122,16,0.5625,26.0,0.013
10,10,55,132,0.026424146099020884,0.0510515222239063,0.08997363511343881,0.15339857286440353,0.08016095989460142,0.05165762999917445,0.045454545454545456,0.07575757575757576,10,0.6,16.0,0.008
10,10,60,132,-0.017402193978523606,-0.03295943920109734,0.08156156416442327,-0.8608813557677863,-0.3398695352745343,0.05118322160997946,0.015151515151515152,0.03787878787878788,5,0.4,8.0,0.004
10,20,40,132,0.09395638698684694,0.1870105014254726,0.11009091671456832,1.2487919476809242,1.107651135884947,0.04586070110833573,0.10606060606060606,0.17424242424242425,23,0.6086956521739131,36.0,0.018
10,20,45,132,0.09395638698684694,0.1870105014254726,0.11009091671456832,1.2487919476809242,1.107651135884947,0.04586070110833573,0.10606060606060606,0.17424242424242425,23,0.6086956521739131,36.0,0.018
10,20,50,132,0.06764416655984284,0.1331015479257467,0.10687280181605179,0.8480211858375772,0.7081676441617593,0.04586070110833573,0.09090909090909091,0.1590909090909091,21,0.5714285714285714,32.0,0.016
10,20,55,132,0.05878848198091502,0.11522637991083595,0.09713644442644136,0.7592073373904834,0.4712823395423158,0.04586070110833573,0.06818181818181818,0.10606060606060606,14,0.6428571428571429,20.0,0.01
10,20,60,132,-0.017402193978523606,-0.03295943920109734,0.08156156416442327,-0.8608813557677863,-0.3398695352745343,0.05118322160997946,0.015151515151515152,0.03787878787878788,5,0.4,8.0,0.004
10,30,40,132,0.00314296972257444,0.006008786151853185,0.12430728394538616,-0.21190050605784538,-0.17176806376006623,0.06326782947504195,0.09848484848484848,0.1893939393939394,25,0.52,40.0,0.02
10,30,45,132,0.00314296972257444,0.006008786151853185,0.12430728394538616,-0.21190050605784538,-0.17176806376006623,0.06326782947504195,0.09848484848484848,0.1893939393939394,25,0.52,40.0,0.02
10,30,50,132,0.009600606449857052,0.018408390944617103,0.11980279155787393,-0.12218742517439118,-0.09594101885102792,0.06326782947504228,0.09090909090909091,0.17424242424242425,23,0.5217391304347826,36.0,0.018
10,30,55,132,0.05878848198091502,0.11522637991083595,0.09713644442644136,0.7592073373904834,0.4712823395423158,0.04586070110833573,0.06818181818181818,0.10606060606060606,14,0.6428571428571429,20.0,0.01
10,30,60,132,-0.017402193978523606,-0.03295943920109734,0.08156156416442327,-0.8608813557677863,-0.3398695352745343,0.05118322160997946,0.015151515151515152,0.03787878787878788,5,0.4,8.0,0.004
11,10,40,132,0.2016426905205635,0.420032858006508,0.13129968863519617,2.432853312616252,2.229386352793963,0.0418141496014548,0.12121212121212122,0.17424242424242425,23,0.6956521739130435,43.0,0.0215
11,10,45,132,0.13589607604425868,0.27540001217950927,0.11748212793197986,1.7893658681580564,1.4424133591585586,0.041814149601454464,0.10606060606060606,0.1590909090909091,21,0.6666666666666666,39.0,0.0195
11,10,50,132,0.031204817013747776,0.06041702169505592,0.09981020694066026,0.23672029759798646,0.14101860668282434,0.040016355194109066,0.06818181818181818,0.11363636363636363,15,0.6,27.0,0.0135
11,10,55,132,0.044440903827836165,0.08655328265037232,0.05712559333361505,0.7812755717139012,0.4486959623328555,0.023326847214761415,0.03787878787878788,0.05303030303030303,7,0.7142857142857143,14.0,0.007
11,10,60,132,0.00025139652531214196,0.00047999366379269937,0.04314376747705324,-0.8946950408357834,-0.2931387272578316,0.02283826634793551,0.007575757575757576,0.022727272727272728,3,0.3333333333333333,6.0,0.003
11,20,40,132,0.06417392938915922,0.12608075948916198,0.1030716150087221,0.8153946091404128,0.6272466492190142,0.06007520741712047,0.08333333333333333,0.15151515151515152,20,0.55,37.0,0.0185
11,20,45,132,0.06417392938915922,0.12608075948916198,0.1030716150087221,0.8153946091404128,0.6272466492190142,0.06007520741712047,0.08333333333333333,0.15151515151515152,20,0.55,37.0,0.0185
11,20,50,132,0.028861074516514762,0.05582060567874625,0.0967083341330833,0.19618327310770836,0.13159453555272815,0.0583116752853029,0.06818181818181818,0.12878787878787878,17,0.5294117647058824,31.0,0.0155
11,20,55,132,0.037939452061709344,0.07367750949660001,0.05774429896140158,0.5670105181322113,0.3601916991965025,0.023326847214761415,0.03787878787878788,0.06060606060606061,8,0.625,16.0,0.008
11,20,60,132,0.00025139652531214196,0.00047999366379269937,0.04314376747705324,-0.8946950408357834,-0.2931387272578316,0.02283826634793551,0.007575757575757576,0.022727272727272728,3,0.3333333333333333,6.0,0.003
11,30,40,132,-0.020481524409871832,-0.03873684213647832,0.10308908717229115,-0.7200450729694097,-0.551257945979191,0.06682723115574829,0.07575757575757576,0.1590909090909091,21,0.47619047619047616,39.0,0.0195
11,30,45,132,-0.020481524409871832,-0.03873684213647832,0.10308908717229115,-0.7200450729694097,-0.551257945979191,0.06682723115574829,0.07575757575757576,0.1590909090909091,21,0.47619047619047616,39.0,0.0195
11,30,50,132,-0.0010349346375362334,-0.0019748548208585737,0.09951397034873345,-0.37246046304452046,-0.2855426125165068,0.06682723115574851,0.07575757575757576,0.15151515151515152,20,0.5,37.0,0.0185
11,30,55,132,0.037939452061709344,0.07367750949660001,0.05774429896140158,0.5670105181322113,0.3601916991965025,0.023326847214761415,0.03787878787878788,0.06060606060606061,8,0.625,16.0,0.008
11,30,60,132,0.00025139652531214196,0.00047999366379269937,0.04314376747705324,-0.8946950408357834,-0.2931387272578316,0.02283826634793551,0.007575757575757576,0.022727272727272728,3,0.3333333333333333,6.0,0.003
12,10,40,132,0.22419490233639205,0.47134567940897876,0.14523010021167168,2.4572097594693165,2.626663863093515,0.04516854848088159,0.13636363636363635,0.21212121212121213,28,0.6428571428571429,46.0,0.023
12,10,45,132,0.15721436733817096,0.32148653241225067,0.13299215622564164,1.8621131804728375,1.7984184711330276,0.04516854848088159,0.12121212121212122,0.19696969696969696,26,0.6153846153846154,42.0,0.021
12,10,50,132,0.09003146652937621,0.1788933601027387,0.12342770463174037,1.0707650094164325,0.891024364833235,0.045168548480881476,0.09848484848484848,0.16666666666666666,22,0.5909090909090909,34.0,0.017
12,10,55,132,0.06649120616307536,0.13076663838361857,0.09766614843053252,0.8970543389458291,0.8116746564312318,0.055242358805246305,0.06818181818181818,0.12878787878787878,17,0.5294117647058824,26.0,0.013
12,10,60,132,0.0017922942945549636,0.00342444014223231,0.0759724153636691,-0.4440358278909561,-0.26198381894976114,0.045168548480881476,0.030303030303030304,0.07575757575757576,10,0.4,14.0,0.007
12,20,40,132,0.13929107696722443,0.2826872658033297,0.1506831264595361,1.4613674954416946,1.6747635794876092,0.06007520741712036,0.11363636363636363,0.2196969696969697,29,0.5172413793103449,44.0,0.022
12,20,45,132,0.13929107696722443,0.2826872658033297,0.1506831264595361,1.4613674954416946,1.6747635794876092,0.06007520741712036,0.11363636363636363,0.2196969696969697,29,0.5172413793103449,44.0,0.022
12,20,50,132,0.05914631745355692,0.11594604516756313,0.12558028736061178,0.6173308727166729,0.5679677159051666,0.05831167528530279,0.09848484848484848,0.19696969696969696,26,0.5,40.0,0.02
12,20,55,132,0.05770205165087816,0.11304274664033875,0.09810850113403312,0.7323431186915005,0.7065515318892743,0.057159274709084884,0.06818181818181818,0.14393939393939395,19,0.47368421052631576,28.0,0.014
12,20,60,132,0.0017922942945549636,0.00342444014223231,0.0759724153636691,-0.4440358278909561,-0.26198381894976114,0.045168548480881476,0.030303030303030304,0.07575757575757576,10,0.4,14.0,0.007
12,30,40,132,0.10170972735387007,0.2031231364552073,0.14591189417069675,1.0649861604071573,1.287516328013432,0.06682723115574829,0.10606060606060606,0.21212121212121213,28,0.5,42.0,0.021
12,30,45,132,0.10170972735387007,0.2031231364552073,0.14591189417069675,1.0649861604071573,1.287516328013432,0.06682723115574829,0.10606060606060606,0.21212121212121213,28,0.5,42.0,0.021
12,30,50,132,0.0406112561891554,0.07896002619109033,0.12215840498188446,0.3550270578990692,0.3588719629223785,0.06682723115574829,0.09848484848484848,0.20454545454545456,27,0.48148148148148145,42.0,0.021
12,30,55,132,0.05770205165087816,0.11304274664033875,0.09810850113403312,0.7323431186915005,0.7065515318892743,0.057159274709084884,0.06818181818181818,0.14393939393939395,19,0.47368421052631576,28.0,0.014
12,30,60,132,0.0017922942945549636,0.00342444014223231,0.0759724153636691,-0.4440358278909561,-0.26198381894976114,0.045168548480881476,0.030303030303030304,0.07575757575757576,10,0.4,14.0,0.007
13,10,40,132,0.1330796409640571,0.269369636161251,0.14238310398350354,1.465278360138636,1.3716455132529024,0.0451685484808817,0.10606060606060606,0.18181818181818182,24,0.5833333333333334,40.0,0.02
13,10,45,132,0.08977567893398697,0.17836528553902342,0.13146425237172438,1.0096410389076316,0.8606770877275971,0.04516854848088181,0.09848484848484848,0.17424242424242425,23,0.5652173913043478,38.0,0.019
